SampleId,SampleType,AverageNumberOfAddedLines,MaxNumberOfAddedLines,AgeInDays,AverageNumberOfDaysBetweenChanges,NumberOfBugFixes,CodeChurn,MeanCommitMessageLength,NumberOfRevisions,NumberOfCommitsWithoutMessage,DaysWithCommits,AverageNumberOfDeletedLines,MaxNumberOfDeletedLines,MeanAuthorCommits,NumberOfDistinctCommitters,AverageNumberOfModifiedLines,MaxNumberOfModifiedLines,NumberOfRefactorings,AuthorFragmentation,DaysPassedSinceTheLastChange,LambdaDensity,LinesOfCode,MethodReferenceDensity,NumberOfAccessorMethods,NumberOfLambdaExpressions,NumberOfMethodReferences,NumberOfMethods,NumberOfMutatorMethods,NumberOfPublicFields,NumberOfPrivateFields,WeightedMethodsPerClass,WeightedMethodsPerClassWithoutAccessorAndMutatorMethods,WeightOfClass,NumberOfPublicMethods,ResponseForClass,NumberOfFieldAnnotations
7450485,CLASS,55.5,110,22,11,0,110,29.0,2,0,2,0.5,1,24.5,2,56.0,110,0,1,0,0.0,63,0.0,0,0,0,2,0,0,4,9,9,1.0,1,32,0
7032722,CLASS,795.2,3674,531,89,0,3878,15.8,5,0,5,19.6,56,23.5,2,814.8,3674,0,4,82,0.0,140,0.0,1,0,0,3,0,0,9,51,50,0.6666666666666666,1,101,0
7942055,CLASS,35.5,71,541,8,1,71,42.0,2,0,2,0.0,0,25.0,2,35.5,71,0,2,524,0.0,32,0.0,0,0,0,1,0,0,1,6,6,1.0,1,9,0
5728323,CLASS,18.8,64,1843,302,1,10,56.6,5,0,5,16.8,71,590.4,5,35.6,135,1,7,333,0.0,69,0.0,1,0,0,7,0,0,6,8,7,0.8571428571428571,3,14,0
8164457,CLASS,132.0,132,893,0,0,132,101.0,1,0,1,0.0,0,3.0,1,132.0,132,0,6,893,0.0,99,0.0,0,0,0,10,0,0,0,12,12,1.0,10,22,0
5575320,CLASS,80.0,80,66,0,0,80,96.0,1,0,1,0.0,0,817.0,1,80.0,80,0,6,66,10.256410256410257,39,0.0,0,4,0,0,0,0,0,0,0,0,0,8,0
5805223,CLASS,18.176470588235293,168,4349,81,1,358,92.17647058823529,34,0,30,7.647058823529412,27,748.8,5,25.823529411764707,168,0,13,1568,0.0,235,0.0,3,0,0,23,2,0,15,35,30,0.782608695652174,16,78,0
6464966,CLASS,55.0,214,556,59,1,207,43.25,4,0,4,3.25,12,1447.25,4,58.25,214,0,3,318,0.0,34,0.0,0,0,0,1,0,0,0,9,9,1.0,1,3,0
5902872,CLASS,14.666666666666666,56,5034,151,3,65,152.06666666666666,15,0,15,10.333333333333334,57,483.42857142857144,7,25.0,77,2,4,2757,0.0,25,0.0,0,0,0,3,0,0,1,4,4,1.0,3,4,0
4400338,CLASS,17.0,51,3985,645,0,51,62.666666666666664,3,0,3,0.0,0,5173.0,1,17.0,51,0,4,2048,0.0,16,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
8986119,CLASS,8.10344827586207,86,5253,141,7,105,51.275862068965516,29,0,28,4.482758620689655,39,1614.75,16,12.586206896551724,86,1,4,1142,0.0,32,0.0,0,0,0,1,0,0,2,4,4,1.0,1,6,0
5457134,CLASS,13.5,25,1469,99,0,42,246.0,4,0,4,3.0,9,500.0,1,16.5,25,0,2,1070,0.0,8,0.0,0,0,0,1,0,0,0,1,1,1.0,1,3,0
8256644,CLASS,212.0,422,965,68,1,422,75.0,2,0,2,1.0,2,85.0,2,213.0,422,0,3,828,0.0,243,0.0,2,0,0,7,0,14,0,20,18,0.7142857142857143,6,70,0
4999218,CLASS,254.0,254,661,0,0,254,19.0,1,0,1,0.0,0,13.0,1,254.0,254,0,1,661,0.0,131,0.0,9,0,0,27,0,0,0,27,18,0.6666666666666666,27,53,0
9357604,CLASS,37.4,496,4129,178,4,548,120.05,20,0,20,10.0,88,3829.0,1,47.4,496,1,35,556,0.0,354,0.0,1,0,0,28,0,0,14,92,91,0.9642857142857143,23,101,0
5655437,CLASS,12.692307692307692,122,2194,114,1,106,209.84615384615384,13,0,13,4.538461538461538,36,5146.0,1,17.23076923076923,122,0,14,711,0.0,56,0.0,0,0,0,3,0,0,3,7,7,1.0,3,4,0
8003697,CLASS,201.0,751,1010,90,0,817,42.0,5,0,5,37.6,165,595.6666666666666,3,238.6,751,0,8,557,0.0,39,0.0,6,0,0,6,0,0,6,6,0,0.0,6,18,0
6753599,CLASS,423.3333333333333,2431,131,21,0,2417,35.0,6,0,6,20.5,72,67.0,1,443.8333333333333,2431,0,11,0,0.0,109,0.0,4,0,0,17,0,2,0,21,17,0.7647058823529411,17,30,0
8526483,CLASS,15.2,72,1450,205,2,74,103.6,5,0,5,0.4,1,151.0,3,15.6,72,1,2,424,0.0,29,0.0,0,0,0,1,0,0,1,5,5,1.0,1,17,0
4308354,CLASS,14.027777777777779,143,4487,115,3,132,68.33333333333333,36,0,29,10.36111111111111,143,971.4,5,24.38888888888889,143,4,2,346,0.0,11,0.0,0,0,0,1,0,0,0,1,1,1.0,1,1,0
4967591,CLASS,16.181818181818183,78,965,63,3,158,32.09090909090909,11,0,10,1.8181818181818181,12,859.0,2,18.0,78,0,11,266,0.0,46,0.0,1,0,0,5,0,0,0,14,8,0.8,5,7,0
6244614,CLASS,75.0,162,210,50,1,190,45.333333333333336,3,0,3,11.666666666666666,34,823.3333333333334,3,86.66666666666667,162,1,23,59,8.461538461538462,130,3.8461538461538463,4,11,5,13,0,0,7,16,12,0.6923076923076923,0,72,1
4728322,CLASS,11.909090909090908,32,1191,57,4,51,40.45454545454545,11,0,10,7.2727272727272725,21,135.16666666666666,6,19.181818181818183,42,1,6,558,0.0,30,0.0,0,0,0,2,0,0,2,5,5,1.0,2,8,0
7940168,CLASS,32.0,48,541,10,1,48,35.0,3,0,3,16.0,48,17.0,3,48.0,96,0,1,511,0.0,27,0.0,1,0,0,3,0,0,0,3,2,0.6666666666666666,3,8,0
7451347,CLASS,37.93333333333333,293,465,27,2,331,42.0,15,0,15,15.866666666666667,218,1536.1666666666667,6,53.8,319,1,3,47,0.0,22,0.0,0,0,0,2,0,0,1,5,5,1.0,0,6,0
4864530,CLASS,19.31578947368421,108,1079,53,2,99,79.42105263157895,19,0,17,14.105263157894736,124,281.7142857142857,7,33.421052631578945,138,2,5,70,0.0,62,0.0,0,0,0,5,0,0,4,9,9,1.0,5,11,0
3937197,CLASS,93.0,193,1214,226,1,269,60.0,3,0,3,3.3333333333333335,8,2671.0,1,96.33333333333333,193,0,6,536,0.0,101,0.0,11,0,0,18,0,0,1,21,10,0.3888888888888889,18,25,0
6037459,CLASS,46.0,134,358,49,2,158,38.8,5,0,5,14.4,40,85.66666666666667,3,60.4,134,0,3,112,0.0,114,0.0,1,0,0,12,0,0,0,21,20,0.9166666666666666,6,74,0
7101859,CLASS,871.5,1725,672,200,0,1727,74.5,2,0,2,8.0,16,869.5,2,879.5,1725,0,107,272,0.0,617,0.0,14,0,0,62,5,2,18,128,103,0.6935483870967742,46,169,2
4865706,CLASS,60.18518518518518,517,730,24,3,1207,52.51851851851852,27,0,24,15.481481481481481,222,485.0,1,75.66666666666667,517,2,1,70,0.0,12,0.0,0,0,0,1,0,0,0,3,3,1.0,1,2,0
4045943,CLASS,20.833333333333332,102,1003,155,0,92,27.833333333333332,6,0,6,5.5,16,1135.0,3,26.333333333333332,102,0,2,69,0.0,11,0.0,2,0,0,2,0,0,0,2,0,0.0,2,2,0
7564248,CLASS,8.583333333333334,60,2034,169,1,74,45.416666666666664,12,0,11,2.4166666666666665,10,2320.0,4,11.0,60,0,6,2,0.0,30,0.0,3,0,0,4,0,0,3,4,1,0.25,0,8,0
6234122,CLASS,19.5,55,941,69,2,91,65.33333333333333,6,0,6,4.333333333333333,16,669.0,2,23.833333333333332,55,2,4,526,0.0,33,0.0,0,0,0,1,0,0,1,7,7,1.0,1,14,0
7286228,CLASS,45.42857142857143,285,1617,229,5,285,41.0,7,0,4,4.714285714285714,18,230.5,4,50.142857142857146,285,0,1,14,0.0,20,0.0,0,0,0,1,0,2,0,2,2,1.0,1,1,0
4273448,CLASS,7.548387096774194,80,4471,123,2,98,70.64516129032258,31,0,22,4.387096774193548,23,660.8571428571429,7,11.935483870967742,80,0,8,649,0.0,33,0.0,0,0,0,4,0,0,0,4,4,1.0,3,19,0
4849963,CLASS,70.8,177,3656,136,0,177,93.0,5,0,4,35.4,177,210.0,3,106.2,177,0,1,2976,0.0,40,0.0,0,0,0,3,0,0,4,3,3,1.0,1,8,0
5248838,CLASS,21.666666666666668,102,2750,273,1,84,64.33333333333333,9,0,5,12.333333333333334,44,274.25,4,34.0,102,1,5,286,0.0,49,0.0,2,0,0,5,0,0,3,7,5,0.6,1,8,0
6282334,CLASS,16.333333333333332,291,3523,72,9,516,47.333333333333336,48,0,41,5.583333333333333,59,2081.7272727272725,11,21.916666666666668,291,0,29,39,0.0,337,0.0,0,0,0,17,0,18,19,72,72,1.0,3,130,0
5264519,CLASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4611617,CLASS,17.821428571428573,161,2458,24,9,527,63.29761904761905,84,0,67,11.547619047619047,136,572.5,20,29.36904761904762,275,7,43,437,0.0,249,0.0,5,0,0,22,0,0,5,51,46,0.7727272727272727,11,83,0
4221930,CLASS,14.25,50,1443,277,0,50,62.5,4,0,4,1.75,3,276.3333333333333,3,16.0,50,0,3,335,0.0,22,0.0,0,0,0,1,0,0,1,3,3,1.0,1,7,1
7081925,CLASS,297.125,749,2107,260,0,1618,169.375,8,0,7,94.875,749,817.0,4,392.0,749,0,17,20,0.0,214,0.0,2,0,0,24,0,0,1,28,26,0.9166666666666666,24,50,0
4828331,CLASS,5.333333333333333,34,2786,101,1,49,55.53333333333333,15,0,12,2.066666666666667,14,3020.5,2,7.4,34,0,1,1258,0.0,10,0.0,0,0,0,1,0,0,0,2,2,1.0,1,3,0
5450953,CLASS,173.0,173,119,0,0,173,83.0,1,0,1,0.0,0,405.0,1,173.0,173,0,4,119,0.0,105,0.0,0,0,0,5,0,0,2,15,15,1.0,1,59,2
8311552,CLASS,43.0,43,286,0,0,43,33.0,1,0,1,0.0,0,6.0,1,43.0,43,1,1,286,0.0,19,0.0,0,0,0,2,0,0,0,2,2,1.0,1,11,0
8533750,CLASS,5.244897959183674,61,3143,55,9,95,97.57142857142857,49,0,42,3.306122448979592,35,521.4545454545455,22,8.551020408163266,67,14,16,424,0.0,45,0.0,1,0,0,3,0,1,1,5,4,0.6666666666666666,3,41,0
6293245,CLASS,30.633333333333333,499,3650,119,6,636,41.5,30,0,23,9.433333333333334,93,2046.8333333333333,12,40.06666666666667,499,3,11,80,0.0,291,0.0,14,0,0,32,13,0,18,60,33,0.15625,30,99,0
5539522,CLASS,18.5,124,1078,72,1,128,84.625,8,0,7,2.5,7,87.5,6,21.0,124,0,5,500,0.0,98,0.0,0,0,0,7,0,1,5,12,12,1.0,3,56,0
4502604,CLASS,53.666666666666664,133,975,136,1,112,51.666666666666664,3,0,3,16.333333333333332,45,167.0,2,70.0,133,0,3,566,0.0,79,0.0,0,0,0,3,0,0,6,9,9,1.0,3,31,0
7005369,CLASS,23.615384615384617,257,1115,63,0,261,54.84615384615385,13,0,11,3.5384615384615383,30,225.85714285714286,7,27.153846153846153,257,0,1,295,0.0,45,0.0,4,0,0,4,0,0,3,4,0,0.0,4,8,0
4187027,CLASS,10.5,46,4443,245,0,39,53.44444444444444,18,0,16,8.333333333333334,45,1379.25,4,18.833333333333332,89,5,2,29,0.0,11,0.0,0,0,0,1,0,0,0,2,2,1.0,1,9,0
7434990,CLASS,63.5,124,465,86,0,126,28.0,2,0,2,0.5,1,3722.0,2,64.0,124,0,1,292,0.0,18,0.0,0,0,0,1,0,0,0,2,2,1.0,1,4,0
7341794,CLASS,39.0,39,1082,2,1,39,18.5,2,0,2,19.5,39,121.0,2,58.5,78,0,1,1077,0.0,30,0.0,2,0,0,3,0,0,3,4,2,0.3333333333333333,3,6,0
5168016,CLASS,38.30769230769231,357,3112,220,3,453,75.0,13,0,11,3.4615384615384617,23,621.75,4,41.76923076923077,357,1,5,245,0.0,111,0.0,17,0,0,28,0,0,1,28,11,0.39285714285714285,28,30,0
7188797,CLASS,17.46153846153846,118,823,62,0,198,31.076923076923077,13,0,13,2.230769230769231,10,13.777777777777779,9,19.692307692307693,118,0,15,7,0.0,113,0.0,2,0,0,7,1,0,12,9,6,0.5714285714285714,7,32,0
8582752,CLASS,4.733333333333333,13,2797,168,0,18,84.4,15,0,13,3.533333333333333,9,2198.1428571428573,7,8.266666666666667,22,0,2,269,0.0,15,0.0,0,0,0,6,0,0,0,6,6,1.0,0,6,0
5752094,CLASS,10.0,20,1766,255,1,58,50.666666666666664,6,0,6,0.3333333333333333,1,571.6666666666666,6,10.333333333333334,20,0,1,231,0.0,18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5947006,CLASS,27.666666666666668,75,4468,920,0,71,70.66666666666667,3,0,3,4.0,9,1697.0,2,31.666666666666668,75,0,14,1706,0.0,16,0.0,0,0,0,1,0,0,0,2,2,1.0,1,1,2
5370715,CLASS,26.686746987951807,440,1882,22,6,989,82.0,83,0,72,14.771084337349398,409,347.52,25,41.45783132530121,849,2,8,17,0.0,130,0.0,8,0,0,11,0,0,11,17,9,0.2727272727272727,11,37,0
4956199,CLASS,14.72,97,965,30,4,202,30.2,25,0,23,6.64,96,859.0,2,21.36,181,1,4,210,0.0,48,0.0,0,0,0,8,0,0,0,8,8,1.0,8,11,0
4310155,CLASS,5.54054054054054,86,4549,120,6,95,55.37837837837838,37,0,33,2.972972972972973,30,827.7142857142857,7,8.513513513513514,86,5,4,76,0.0,22,0.0,0,0,0,1,0,0,1,2,2,1.0,1,12,0
7441078,CLASS,6.666666666666667,73,2594,165,1,77,59.06666666666667,15,0,11,1.5333333333333334,5,1987.3333333333333,6,8.2,73,0,3,116,0.0,44,0.0,1,0,0,8,0,0,0,11,10,0.875,8,18,0
4842851,CLASS,13.133333333333333,53,2786,83,1,52,58.86666666666667,15,0,11,9.666666666666666,53,3020.5,2,22.8,53,1,1,1529,0.0,22,0.0,0,0,0,2,0,0,0,5,5,1.0,2,7,0
4671511,CLASS,76.0,387,754,124,1,151,102.16666666666667,6,0,6,50.833333333333336,303,144.0,4,126.83333333333333,387,0,6,9,0.0,87,0.0,1,0,0,7,0,6,0,16,15,0.8571428571428571,7,19,0
6117399,CLASS,187.0,718,1194,86,0,745,31.25,4,0,4,0.75,2,34.666666666666664,3,187.75,718,0,3,849,0.0,14,0.0,1,0,0,2,0,0,1,2,1,0.5,2,3,0
4969128,CLASS,8.8125,32,1881,106,2,93,62.0,16,0,16,3.0,16,247.5,10,11.8125,43,2,9,172,0.0,14,0.0,0,0,0,6,0,0,0,6,6,1.0,0,6,0
5464567,CLASS,14.142857142857142,63,326,15,0,92,78.42857142857143,7,0,7,1.0,3,222.33333333333334,3,15.142857142857142,63,0,2,220,0.0,29,0.0,1,0,0,7,0,0,0,7,6,0.8571428571428571,1,7,0
7134420,CLASS,49.0,49,24,0,0,49,64.0,1,0,1,0.0,0,59.0,1,49.0,49,0,4,24,0.0,32,0.0,2,0,0,4,0,0,1,6,4,0.5,4,7,0
5392183,CLASS,7.142857142857143,29,3206,195,2,38,95.57142857142857,14,0,14,4.428571428571429,10,3868.6666666666665,3,11.571428571428571,29,1,5,469,0.0,16,0.0,1,0,0,3,0,0,1,3,2,0.6666666666666666,3,3,0
5068417,CLASS,18.875,71,1816,68,2,70,46.9375,16,0,10,14.5,71,8559.5,2,33.375,142,0,5,716,0.0,17,0.0,0,0,0,2,0,0,0,4,4,1.0,0,8,0
7659271,CLASS,77.0,138,1110,30,0,153,36.0,2,0,2,0.5,1,1062.0,1,77.5,138,0,7,1050,0.0,85,0.0,0,0,0,5,1,0,6,17,16,0.8,5,17,0
9201619,CLASS,49.0,273,3640,352,3,287,43.833333333333336,6,0,6,1.1666666666666667,2,1191.6666666666667,3,50.166666666666664,273,1,3,1528,0.0,127,0.0,3,0,0,22,0,0,3,28,24,0.8636363636363636,2,51,0
7368005,CLASS,73.0,73,1082,2,1,73,18.5,2,0,2,36.5,73,121.0,2,109.5,146,0,3,1077,0.0,48,0.0,0,0,0,4,0,0,4,6,6,1.0,3,15,0
9411658,CLASS,10.166666666666666,47,4129,595,0,54,152.16666666666666,6,0,6,1.1666666666666667,4,3829.0,1,11.333333333333334,47,0,1,556,0.0,27,0.0,0,0,0,4,0,0,2,4,4,1.0,4,13,0
7462222,CLASS,24.6640625,295,2125,15,27,823,66.6171875,128,0,106,18.234375,255,1501.0,14,42.8984375,513,3,6,116,0.0,30,0.0,0,0,0,1,0,2,0,2,2,1.0,1,15,0
7047929,CLASS,13.0,37,570,66,0,37,51.0,3,0,3,0.6666666666666666,1,24.666666666666668,3,13.666666666666666,37,0,1,371,0.0,20,0.0,1,0,0,2,0,0,0,2,1,0.5,1,3,0
7000071,CLASS,15.142857142857142,67,1912,63,2,69,24.714285714285715,7,0,7,5.285714285714286,19,756.0,1,20.428571428571427,67,0,3,1469,0.0,21,0.0,0,0,0,2,0,0,2,2,2,1.0,2,8,2
6195686,CLASS,40.411764705882355,179,1135,53,3,174,49.94117647058823,17,0,15,30.176470588235293,141,164.6153846153846,13,70.58823529411765,287,1,11,233,3.4482758620689653,116,0.0,1,4,0,13,1,0,1,15,13,0.8461538461538461,9,53,3
5735246,CLASS,6.275862068965517,70,2269,65,5,73,83.96551724137932,29,0,28,3.7586206896551726,15,437.2,10,10.03448275862069,70,3,5,365,0.0,38,0.0,1,0,0,3,0,0,2,4,3,0.6666666666666666,3,18,0
7853333,CLASS,23.818181818181817,198,1424,123,1,199,106.0909090909091,11,0,10,5.7272727272727275,37,250.4,10,29.545454545454547,198,1,2,64,0.0,29,0.0,3,0,0,4,0,0,2,4,1,0.25,4,6,0
8804785,CLASS,29.0,222,2292,157,1,266,72.0,10,0,10,2.4,8,413.6666666666667,6,31.4,222,0,4,716,0.0,25,0.0,2,0,0,4,2,0,2,4,0,0.0,4,4,0
7640513,CLASS,7.222222222222222,36,1591,175,1,39,26.666666666666668,9,0,8,2.888888888888889,12,371.0,3,10.11111111111111,36,0,2,8,0.0,8,0.0,0,0,0,1,0,0,0,1,1,1.0,0,7,0
4478155,CLASS,29.0,72,1637,432,1,85,40.0,3,0,3,0.6666666666666666,1,8.5,2,29.666666666666668,72,0,2,340,0.0,53,0.0,5,0,0,6,0,1,2,9,3,0.16666666666666666,6,11,1
5863439,CLASS,30.77777777777778,166,4472,291,1,148,99.22222222222223,9,0,9,14.333333333333334,118,2216.3333333333335,3,45.111111111111114,220,0,4,1849,0.0,67,0.0,0,0,0,3,0,1,2,12,12,1.0,2,23,0
4410714,CLASS,19.75,188,3864,118,11,391,63.5,32,0,32,7.53125,53,5458.5,2,27.28125,188,1,17,58,0.0,152,0.0,1,0,0,7,0,0,0,31,30,0.8571428571428571,3,93,0
5180625,CLASS,68.42857142857143,251,252,19,1,286,45.714285714285715,7,0,7,27.571428571428573,100,605.6666666666666,3,96.0,251,0,15,116,0.0,198,0.0,1,0,0,7,0,5,12,21,20,0.8571428571428571,3,135,0
9293949,CLASS,65.3,497,2335,224,0,549,189.8,10,0,10,10.4,77,3829.0,1,75.7,574,0,2,94,0.0,21,0.0,0,0,0,1,0,0,0,3,3,1.0,1,5,0
8585684,CLASS,3339.5,34423,2699,102,1,50390,71.15384615384616,26,0,23,1401.423076923077,14654,1599.142857142857,14,4740.923076923077,44644,1,2,29,0.0,55,0.0,0,0,0,2,0,0,0,10,10,1.0,2,20,0
7588520,CLASS,10.6,66,3779,377,0,77,39.1,10,0,9,2.9,11,2489.5,4,13.5,66,0,3,2,0.0,31,0.0,3,0,0,5,2,0,2,5,0,0.0,5,5,2
4220805,CLASS,70.1,549,1048,61,3,601,53.0,10,0,10,10.0,61,948.5,6,80.1,549,1,21,435,0.3115264797507788,321,0.3115264797507788,0,1,1,20,0,0,10,86,86,1.0,3,171,0
7061885,CLASS,211.0,211,1363,0,0,211,14.0,1,0,1,0.0,0,286.0,1,211.0,211,0,5,1363,0.0,195,0.0,1,0,0,19,0,10,17,36,35,0.9473684210526315,17,24,0
7665235,CLASS,11.5,62,4547,309,1,70,33.7,10,0,10,4.5,28,1342.0,3,16.0,62,0,2,1450,0.0,33,0.0,1,0,0,3,0,0,0,7,6,0.6666666666666666,3,18,0
7812575,CLASS,51.18181818181818,1878,1424,25,4,1725,73.87272727272727,55,0,51,19.818181818181817,461,239.28571428571428,21,71.0,1878,8,33,35,0.07886435331230283,1268,0.0,56,1,0,155,1,1,74,241,184,0.632258064516129,152,482,2
4341864,CLASS,7.411764705882353,34,4435,212,5,76,95.05882352941177,17,0,16,2.9411764705882355,22,2009.4,5,10.352941176470589,47,0,8,826,0.0,28,0.0,0,0,0,1,0,0,0,1,1,1.0,1,1,0
4978959,CLASS,84.0,151,1603,23,0,142,68.0,3,0,3,36.666666666666664,102,475.0,2,120.66666666666667,195,0,9,1532,0.0,92,0.0,2,0,0,15,6,0,7,15,7,0.4666666666666667,15,16,0
3812473,CLASS,16.26923076923077,266,1592,50,4,246,43.53846153846154,26,0,19,6.8076923076923075,87,850.875,8,23.076923076923077,266,1,3,272,0.0,19,0.0,2,0,0,2,0,2,0,2,0,0.0,2,4,0
4314618,CLASS,13.779661016949152,213,4812,77,17,310,77.98305084745763,59,0,50,8.525423728813559,132,1035.6,5,22.305084745762713,213,5,9,228,0.0,145,0.0,0,0,0,8,1,2,0,23,22,0.875,8,40,0
8907445,CLASS,6.769230769230769,29,3853,286,1,0,90.61538461538461,13,0,13,6.769230769230769,45,478.125,8,13.538461538461538,45,0,1,123,0.0,22,0.0,0,0,0,2,0,0,0,5,5,1.0,0,2,0
4051558,CLASS,19.804878048780488,204,945,21,1,474,42.707317073170735,41,0,34,8.24390243902439,69,611.5714285714286,7,28.048780487804876,204,2,50,69,0.0,168,0.0,6,0,0,16,0,0,9,22,16,0.625,11,62,0
7584816,CLASS,16.77777777777778,128,3802,422,2,137,37.22222222222222,9,0,8,1.5555555555555556,5,3314.6666666666665,3,18.333333333333332,128,0,8,2,0.0,53,0.0,2,0,0,3,0,0,2,6,3,0.3333333333333333,3,6,2
6516443,CLASS,12.23076923076923,72,1822,26,1,136,58.46153846153846,13,0,11,1.7692307692307692,4,467.0,1,14.0,72,0,10,1474,0.0,75,0.0,4,0,0,8,0,0,2,10,6,0.5,8,14,1
6166594,CLASS,14.642857142857142,55,1135,64,3,68,56.642857142857146,14,0,12,9.785714285714286,40,163.22222222222223,9,24.428571428571427,78,0,6,233,0.0,48,0.0,6,0,0,7,0,0,2,7,1,0.14285714285714285,7,13,0
9398714,CLASS,58.857142857142854,203,4129,510,1,204,114.0,7,0,7,29.714285714285715,203,3829.0,1,88.57142857142857,203,0,7,556,0.0,64,0.0,0,0,0,8,0,23,0,8,8,1.0,8,8,0
4035683,CLASS,146.8,722,165,19,1,722,51.8,5,0,4,2.4,9,739.0,5,149.2,722,0,88,69,0.0,484,0.0,5,0,0,32,0,2,27,86,80,0.84375,15,120,5
6603072,CLASS,85.0,85,261,0,0,85,43.0,1,0,1,0.0,0,64.0,1,85.0,85,0,1,261,0.0,46,0.0,4,0,0,8,4,0,4,8,0,0.0,8,8,4
7553034,CLASS,24.0,46,750,374,0,46,28.5,2,0,2,1.0,2,1951.0,1,25.0,46,0,2,1,0.0,12,0.0,0,0,0,1,0,0,0,2,2,1.0,0,3,0
5247450,CLASS,443.0,443,484,0,0,443,57.0,1,0,1,0.0,0,45.0,1,443.0,443,0,7,484,0.0,255,0.0,0,0,0,23,0,0,2,58,58,1.0,0,295,0
9420761,CLASS,7.1,50,4129,357,1,52,135.9,10,0,10,1.9,8,3829.0,1,9.0,50,0,2,556,0.0,21,0.0,0,0,0,2,0,0,0,5,5,1.0,2,6,0
8132817,CLASS,150.33333333333334,425,1008,8,0,426,28.333333333333332,3,0,3,8.333333333333334,16,188.5,2,158.66666666666666,425,0,68,982,0.0,164,0.0,19,0,0,22,0,0,8,26,7,0.13636363636363635,22,105,0
6876949,CLASS,138.8,587,1135,28,0,538,40.2,5,0,4,31.2,142,87.0,2,170.0,587,1,32,994,0.0,243,0.0,0,0,0,14,0,0,0,50,50,1.0,5,144,0
8119000,CLASS,21.06,168,3941,76,26,468,74.22,50,0,48,11.7,156,267.36842105263156,19,32.76,276,6,40,133,0.0,345,0.0,0,0,0,33,0,2,2,88,88,1.0,32,172,0
4359175,CLASS,36.5,187,4583,717,3,214,111.5,6,0,5,0.8333333333333334,2,1157.3333333333333,3,37.333333333333336,187,0,7,278,0.0,140,0.0,1,0,0,9,0,0,8,20,19,0.8888888888888888,7,24,0
4792710,CLASS,14.483870967741936,126,1106,35,3,206,35.645161290322584,31,0,22,7.838709677419355,70,2357.1428571428573,7,22.322580645161292,142,8,26,12,0.0,147,0.0,1,0,0,11,0,0,4,34,32,0.9090909090909091,4,67,0
9018312,CLASS,42.44444444444444,236,685,42,2,350,81.11111111111111,9,0,7,3.5555555555555554,14,2524.25,4,46.0,236,1,1,305,0.0,26,0.0,1,0,0,3,0,0,0,5,4,0.6666666666666666,3,3,0
7369379,CLASS,4.25,50,2158,67,1,49,40.125,32,0,23,2.71875,12,3139.75,8,6.96875,50,2,5,10,0.0,13,0.0,0,0,0,1,0,0,0,1,1,1.0,1,1,0
5241906,CLASS,28.22222222222222,170,1513,55,2,202,58.22222222222222,9,0,8,5.777777777777778,15,137.33333333333334,6,34.0,170,1,1,1015,0.0,12,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
9136234,CLASS,37.666666666666664,65,4894,349,1,112,318.0,3,0,3,0.3333333333333333,1,1484.5,2,38.0,65,0,2,3845,0.0,47,0.0,4,0,0,8,0,0,4,8,4,0.5,8,12,0
7521109,CLASS,15.11111111111111,68,2703,103,1,131,50.111111111111114,9,0,9,0.5555555555555556,1,514.0,2,15.666666666666666,68,1,4,1770,0.0,68,0.0,3,0,0,10,5,0,6,16,7,0.2,10,17,0
7798138,CLASS,64.8,288,371,62,0,286,81.0,5,0,5,7.6,18,381.0,4,72.4,288,0,48,59,0.0,68,0.0,3,0,0,8,3,0,0,10,4,0.25,8,8,5
4827314,CLASS,5.5,35,2786,93,2,45,80.27777777777777,18,0,14,3.0,15,2152.6666666666665,3,8.5,35,0,2,1097,0.0,15,0.0,0,0,0,1,0,0,0,3,3,1.0,1,4,0
8263441,CLASS,534.0,534,965,0,0,534,108.0,1,0,1,0.0,0,80.0,1,534.0,534,0,1,965,0.0,66,0.0,0,0,0,16,0,0,0,16,16,1.0,16,47,0
7798188,CLASS,32.6,112,459,21,0,155,65.6,5,0,5,1.6,5,258.75,4,34.2,112,0,4,351,0.0,99,0.0,0,0,0,4,0,0,1,32,32,1.0,0,69,0
8083609,CLASS,4.066666666666666,15,3959,196,3,49,61.86666666666667,15,0,11,0.8,4,402.125,8,4.866666666666666,19,2,3,1011,0.0,11,0.0,0,0,0,1,0,1,0,2,2,1.0,1,3,0
7113239,CLASS,832.25,1749,913,210,0,2482,85.75,4,0,3,211.75,846,510.0,3,1044.0,2595,0,12,70,0.0,52,0.0,2,0,0,7,0,0,0,14,12,0.7142857142857143,7,16,0
9177949,CLASS,22.0,92,5143,223,1,110,47.333333333333336,9,0,9,9.777777777777779,37,1158.6666666666667,3,31.77777777777778,92,0,1,3130,0.0,30,0.0,1,0,0,3,0,0,0,5,4,0.6666666666666666,3,11,0
